step,rh_FFJ1,rh_FFJ2
1001,-1.990703,-0.000000
1002,-2.389579,-0.000000
1003,-2.247431,-0.000000
1004,-2.639100,-0.000000
1005,-2.965342,-0.000000
1006,-2.997131,-0.000000
1007,-3.126454,-0.000000
1008,-3.164636,-0.000000
1009,-2.911905,-0.000000
1010,-2.982030,-0.000000
1011,-2.962608,-0.000000
1012,-3.349401,-0.000000
1013,-3.141898,-0.000000
1014,-3.045226,-0.000000
1015,-3.047924,-0.000000
1016,-3.264960,-0.000000
1017,-3.398020,-0.000000
1018,-3.235730,-0.000000
1019,-2.953999,-0.000000
1020,-3.154605,-0.000000
1021,-3.410644,-0.000000
1022,-3.174363,-0.000000
1023,-3.164436,-0.000000
1024,-3.470916,-0.000000
1025,-3.045051,-0.000000
1026,-3.116277,-0.000000
1027,-3.418510,-0.000000
1028,-3.260055,-0.000000
1029,-3.058876,-0.000000
1030,-3.030461,-0.000000
1031,-3.255259,-0.000000
1032,-3.165388,-0.000000
1033,-3.006876,-0.000000
1034,-3.003169,-0.000000
1035,-3.298904,-0.000000
1036,-3.766020,-0.000000
1037,-3.931571,-0.000000
1038,-4.447074,-0.000000
1039,-4.659085,-0.000000
1040,-4.866861,-0.000000
1041,-5.096162,-0.000000
1042,-5.252631,-0.000000
1043,-5.187187,-0.000000
1044,-5.094919,-0.000000
1045,-5.088722,-0.000000
1046,-5.039908,-0.000000
1047,-5.623071,-0.000000
1048,-6.031961,-0.000000
1049,-6.268942,-0.000000
1050,-6.537314,-0.000000
1051,-6.869643,-0.000000
1052,-7.427217,-0.000000
1053,-7.647116,-0.000000
1054,-7.939598,-0.000000
1055,-7.631786,-0.000000
1056,-5.985975,-0.000000
1057,-6.180212,-0.000000
1058,-6.943807,-0.000000
1059,-6.695801,-0.000000
1060,-6.134337,-0.000000
1061,-6.638061,-0.000000
1062,-7.733369,-0.000000
1063,-7.538704,-0.000000
1064,-8.505345,-0.000000
1065,-8.104562,-0.000000
1066,-5.038083,-0.000000
1067,-4.420310,-0.000000
1068,-3.370316,-0.000000
1069,-2.832274,-0.000000
1070,-3.187888,-0.000000
1071,-3.045224,-0.000000
1072,-3.014870,-0.000000
1073,-2.898790,-0.000000
1074,-3.230772,-0.000000
1075,-3.029428,-0.000000
1076,-3.102391,-0.000000
1077,-2.379536,-0.000000
1078,-1.779657,-0.000000
1079,-1.803540,-0.000000
1080,-1.199809,-0.000000
1081,-0.781567,-0.000000
1082,-1.106525,-0.000000
1083,-1.205699,-0.000000
1084,-1.363645,-0.000000
1085,-1.182105,-0.000000
1086,-1.506099,-0.000000
1087,-1.542383,-0.000000
1088,-1.408271,-0.000000
1089,-1.558826,-0.000000
1090,-1.132865,-0.000000
1091,-1.716116,-0.000000
1092,-1.382278,-0.000000
1093,-1.028598,-0.000000
1094,-1.609909,-0.000000
1095,-2.245783,-0.000000
1096,-2.526161,-0.000000
1097,-2.156566,-0.000000
1098,-2.130240,-0.000000
1099,-2.759448,-0.000000
1100,-3.248649,-0.000000
1101,-3.950279,-0.000000
1102,-4.441030,-0.000000
1103,-4.310413,-0.000000
1104,-4.891011,-0.000000
1105,-5.105066,-0.000000
1106,-4.838317,-0.000000
1107,-4.879697,-0.000000
1108,-4.636141,-0.000000
1109,-5.089184,-0.000000
1110,-5.142592,-0.000000
1111,-4.695577,-0.000000
1112,-4.597302,-0.000000
1113,-4.115732,-0.000000
1114,-3.874119,-0.000000
1115,-3.532819,-0.000000
1116,-2.867224,-0.000000
1117,-3.329466,-0.000000
1118,-3.337358,-0.000000
1119,-2.432985,-0.000000
1120,-2.820323,-0.000000
1121,-2.859849,-0.000000
1122,-2.511050,-0.000000
1123,-2.694563,-0.000000
1124,-2.993323,-0.000000
1125,-3.179156,-0.000000
1126,-2.807362,-0.000000
1127,-2.483385,-0.000000
1128,-2.481574,-0.000000
1129,-2.282308,-0.000000
1130,-2.202374,-0.000000
1131,-2.408056,-0.000000
1132,-2.225561,-0.000000
1133,-1.979407,-0.000000
1134,-1.843729,-0.000000
1135,-2.869347,-0.000000
1136,-2.765461,-0.000000
1137,-1.928655,-0.000000
1138,-1.752427,-0.000000
1139,-2.022402,-0.000000
1140,-2.216589,-0.000000
1141,-2.118145,-0.000000
1142,-1.850199,-0.000000
1143,-2.157956,-0.000000
1144,-2.176078,-0.000000
1145,-1.790364,-0.000000
1146,-1.798251,-0.000000
1147,-1.922572,-0.000000
1148,-2.657645,-0.000000
1149,-3.120701,-0.000000
1150,-3.096957,-0.000000
1151,-3.596168,-0.000000
1152,-3.283029,-0.000000
1153,-3.247506,-0.000000
1154,-3.229684,-0.000000
1155,-3.051800,-0.000000
1156,-3.425234,-0.000000
1157,-3.072306,-0.000000
1158,-2.687163,-0.000000
1159,-2.759017,-0.000000
1160,-2.552739,-0.000000
1161,-2.809042,-0.000000
1162,-3.017747,-0.000000
1163,-3.379247,-0.000000
1164,-3.750272,-0.000000
1165,-3.754013,-0.000000
1166,-4.005178,-0.000000
1167,-4.439903,-0.000000
1168,-4.479408,-0.000000
1169,-4.620124,-0.000000
1170,-4.608079,-0.000000
1171,-4.498641,-0.000000
1172,-4.541690,-0.000000
1173,-4.705865,-0.000000
1174,-4.453004,-0.000000
1175,-4.375044,-0.000000
1176,-4.527994,-0.000000
1177,-4.149902,-0.000000
1178,-4.025229,-0.000000
1179,-3.533888,-0.000000
1180,-3.146974,-0.000000
1181,-3.222148,-0.000000
1182,-2.998722,-0.000000
1183,-3.072669,-0.000000
1184,-2.730041,-0.000000
1185,-2.580318,-0.000000
1186,-2.547125,-0.000000
1187,-2.320716,-0.000000
1188,-2.080396,-0.000000
1189,-2.032016,-0.000000
1190,-2.369322,-0.000000
1191,-2.285439,-0.000000
1192,-2.501145,-0.000000
1193,-2.484523,-0.000000
1194,-2.751437,-0.000000
1195,-3.080867,-0.000000
1196,-2.743963,-0.000000
1197,-2.738839,-0.000000
1198,-2.324239,-0.000000
1199,-5.390936,-0.000000
1200,-4.002216,-0.000000
1201,-2.076773,-0.000000
1202,-2.037713,-0.000000
1203,-0.481558,-0.000000
1204,-0.081873,-0.000000
1205,-0.111923,-0.000000
1206,-0.010544,-0.000000
1207,3.525011,-0.000000
1208,-0.409021,0.000000
1209,-0.237063,0.000000
1210,0.157987,0.000000
1211,-0.102861,0.000000
1212,0.078369,0.000000
1213,-0.915788,0.000000
1214,0.362900,0.000000
1215,0.034861,0.000000
1216,-1.481245,0.000000
1217,1.784885,-0.000000
1218,-0.801504,0.000000
1219,-0.808852,0.000000
1220,1.870556,-0.000000
1221,-0.295028,0.000000
1222,-0.194875,0.000000
1223,0.084895,0.000000
1224,1.115733,0.000000
1225,-1.265147,0.000000
1226,0.970657,0.000000
1227,0.558364,0.000000
1228,-0.062333,0.000000
1229,0.815984,0.000000
1230,1.213319,0.000000
1231,1.479850,-0.000000
1232,0.859795,-0.000000
1233,-1.377194,-0.000000
1234,-0.476598,-0.000000
1235,0.664984,-0.000000
1236,-1.531262,-0.000000
1237,1.297941,-0.000000
1238,0.299385,-0.000000
1239,-0.860426,-0.000000
1240,0.882345,-0.000000
1241,-1.629367,0.000000
1242,0.776521,-0.000000
1243,-0.218609,0.000000
1244,0.560909,-0.000000
1245,-0.460172,0.000000
1246,1.493586,-0.000000
1247,-0.499405,0.000000
1248,-0.129865,0.000000
1249,-0.388232,-0.000000
1250,0.180039,0.000000
1251,-0.057069,0.000000
1252,1.101224,0.000000
1253,-1.411969,0.000000
1254,0.448470,0.000000
1255,-0.522070,-0.000000
1256,-0.068682,0.000000
1257,1.091698,0.000000
1258,-0.620642,0.000000
1259,-0.632502,0.000000
1260,0.675581,0.000000
1261,-1.097497,0.000000
1262,1.373915,0.000000
1263,-0.542217,0.000000
1264,-0.028286,0.000000
1265,0.519797,0.000000
1266,-0.912570,0.000000
1267,0.395393,0.000000
1268,-0.379575,0.000000
1269,-0.675820,-0.000000
1270,1.493988,-0.000000
1271,-0.863542,0.000000
1272,-0.580346,0.000000
1273,1.868157,0.000000
1274,-0.088532,0.000000
1275,2.652436,0.000000
1276,5.532753,0.000000
1277,7.569860,0.000000
1278,8.277308,0.000000
1279,9.767056,0.000000
1280,10.909261,0.000000
1281,10.673946,0.000000
1282,10.541054,-0.000000
1283,9.481840,-0.000000
1284,8.571078,-0.000000
1285,7.844011,-0.000000
1286,6.829275,-0.000000
1287,6.709893,-0.000000
1288,7.021289,-0.000000
1289,6.537624,-0.000000
1290,5.338270,-0.000000
1291,3.514236,-0.000000
1292,1.558824,-0.000000
1293,-0.082067,-0.000000
1294,-2.134729,-0.000000
1295,-5.996487,-0.000000
1296,-8.199639,-0.000000
1297,-10.371960,-0.000000
1298,-14.201023,-0.000000
1299,-16.523558,-0.000000
1300,-17.769455,-0.000000
1301,-17.817287,-0.000000
1302,-17.463984,-0.000000
1303,-13.354004,-0.000000
1304,-11.786747,-0.000000
1305,-13.996270,-0.000000
1306,-13.639246,-0.000000
1307,-13.311762,-0.000000
1308,-12.912510,-0.000000
1309,-13.659154,-0.000000
1310,-13.098572,-0.000000
1311,-13.936606,-0.000000
1312,-13.008906,-0.000000
1313,-12.375178,-0.000000
1314,-12.231035,-0.000000
1315,-12.291646,-0.000000
1316,-12.336141,-0.000000
1317,-12.357955,-0.000000
1318,-12.388809,-0.000000
1319,-12.394563,-0.000000
1320,-12.416692,-0.000000
1321,-12.407659,-0.000000
1322,-12.391982,-0.000000
1323,-12.370963,-0.000000
1324,-12.362198,-0.000000
1325,-12.356867,-0.000000
1326,-12.354312,-0.000000
1327,-12.353057,-0.000000
1328,-12.352533,-0.000000
1329,-12.352757,-0.000000
1330,-12.352781,-0.000000
1331,-12.352230,-0.000000
1332,-12.351340,-0.000000
1333,-12.350569,-0.000000
1334,-12.349912,-0.000000
1335,-12.349661,-0.000000
1336,-12.349478,-0.000000
1337,-12.348927,-0.000000
1338,-12.348614,-0.000000
1339,-12.348415,-0.000000
1340,-12.348272,-0.000000
1341,-12.348207,-0.000000
1342,-12.348347,-0.000000
1343,-12.348388,-0.000000
1344,-12.348179,-0.000000
1345,-12.348160,-0.000000
1346,-12.348073,-0.000000
1347,-12.348242,-0.000000
1348,-12.348151,-0.000000
1349,-12.348320,-0.000000
1350,-12.348282,-0.000000
1351,-12.348351,-0.000000
1352,-12.348308,-0.000000
1353,-12.348159,-0.000000
1354,-12.348225,-0.000000
1355,-12.348137,-0.000000
1356,-12.348122,-0.000000
1357,-12.348141,-0.000000
1358,-12.348163,-0.000000
1359,-12.347814,-0.000000
1360,-12.347778,-0.000000
1361,-12.347867,-0.000000
1362,-12.347940,-0.000000
1363,-12.348078,-0.000000
1364,-12.348165,-0.000000
1365,-12.348022,-0.000000
1366,-12.347986,-0.000000
1367,-12.348170,-0.000000
1368,-12.348151,-0.000000
1369,-12.348223,-0.000000
1370,-12.348056,-0.000000
1371,-12.347975,-0.000000
1372,-12.347970,-0.000000
1373,-12.347932,-0.000000
1374,-12.347865,-0.000000
1375,-12.347825,-0.000000
1376,-12.348032,-0.000000
1377,-12.348056,-0.000000
1378,-12.348075,-0.000000
1379,-12.348302,-0.000000
1380,-12.348211,-0.000000
1381,-12.348137,-0.000000
1382,-12.348260,-0.000000
1383,-12.348228,-0.000000
1384,-12.348293,-0.000000
1385,-12.348234,-0.000000
1386,-12.348150,-0.000000
1387,-12.347832,-0.000000
1388,-12.347720,-0.000000
1389,-12.347975,-0.000000
1390,-12.347777,-0.000000
1391,-12.347841,-0.000000
1392,-12.347989,-0.000000
1393,-12.347959,-0.000000
1394,-12.347969,-0.000000
1395,-12.348078,-0.000000
1396,-12.348312,-0.000000
1397,-12.348175,-0.000000
1398,-12.348227,-0.000000
1399,-12.348040,-0.000000
1400,-12.348027,-0.000000
1401,-12.348133,-0.000000
1402,-12.347983,-0.000000
1403,-12.348069,-0.000000
1404,-12.348118,-0.000000
1405,-12.348194,-0.000000
1406,-12.348116,-0.000000
1407,-12.348251,-0.000000
1408,-12.348043,-0.000000
1409,-12.348063,-0.000000
1410,-12.348123,-0.000000
1411,-12.347898,-0.000000
1412,-12.347942,-0.000000
1413,-12.348122,-0.000000
1414,-12.348084,-0.000000
1415,-12.348189,-0.000000
1416,-12.348201,-0.000000
1417,-12.347836,-0.000000
1418,-12.347915,-0.000000
1419,-12.347920,-0.000000
1420,-12.348046,-0.000000
1421,-12.347894,-0.000000
1422,-12.347802,-0.000000
1423,-12.347879,-0.000000
1424,-12.348025,-0.000000
1425,-12.348282,-0.000000
1426,-12.348123,-0.000000
1427,-12.315097,-0.000000
1428,-12.239246,-0.000000
1429,-12.099707,-0.000000
1430,-11.893040,-0.000000
1431,-11.692945,-0.000000
1432,-11.582270,-0.000000
1433,-11.237514,-0.000000
1434,-11.007623,-0.000000
1435,-8.791748,-0.000000
1436,-11.968382,-0.000000
1437,-13.674077,-0.000000
1438,-14.207450,-0.000000
1439,-14.496199,-0.000000
1440,-14.151019,-0.000000
1441,-14.607806,-0.000000
1442,-14.427612,-0.000000
1443,-14.920817,-0.000000
1444,-12.558311,-0.000000
1445,-11.398624,-0.000000
1446,-11.130152,-0.000000
1447,-10.893055,-0.000000
1448,-10.652751,-0.000000
1449,-10.503764,-0.000000
1450,-10.463204,-0.000000
1451,-10.630411,-0.000000
1452,-11.099869,-0.000000
1453,-11.443843,-0.000000
1454,-11.443239,-0.000000
1455,-11.326368,-0.000000
1456,-11.063802,-0.000000
1457,-10.695012,-0.000000
1458,-10.482961,-0.000000
1459,-10.594224,-0.000000
1460,-10.805746,-0.000000
1461,-10.576764,-0.000000
1462,-10.427691,-0.000000
1463,-10.048475,-0.000000
1464,-9.958468,-0.000000
1465,-10.063006,-0.000000
1466,-10.215759,-0.000000
1467,-12.163381,-0.000000
1468,-10.033299,-0.000000
1469,-8.474048,-0.000000
1470,-6.155832,-0.000000
1471,-6.332323,-0.000000
1472,-5.631420,-0.000000
1473,-5.397915,-0.000000
1474,-4.749956,-0.000000
1475,-4.281424,-0.000000
1476,-4.104931,-0.000000
1477,-4.800080,-0.000000
1478,-4.587577,-0.000000
1479,-4.176863,-0.000000
1480,-4.164528,-0.000000
1481,-4.000102,-0.000000
1482,-3.577213,-0.000000
1483,-3.031504,-0.000000
1484,-2.468965,-0.000000
1485,-1.875365,-0.000000
1486,-1.332750,-0.000000
1487,-0.827565,-0.000000
1488,-0.389118,-0.000000
1489,0.091896,-0.000000
1490,0.624658,-0.000000
1491,1.004718,-0.000000
1492,1.550863,0.000000
1493,2.067587,0.000000
1494,2.498878,0.000000
1495,3.006914,0.000000
1496,3.550060,0.000000
1497,4.177800,0.000000
1498,4.488770,0.000000
1499,4.673354,0.000000
1500,4.505681,0.000000
1501,7.360933,0.000000
1502,6.331489,0.000000
1503,6.187300,-0.000000
1504,6.837253,0.000000
1505,6.780080,-0.000000
1506,6.194811,-0.000000
1507,4.165051,-0.000000
1508,3.546034,-0.000000
1509,1.443540,-0.000000
1510,1.892181,-0.000000
1511,1.916191,-0.000000
1512,3.905505,-0.000000
1513,7.000827,0.000000
1514,8.069744,0.000000
1515,7.940922,0.000000
1516,6.410279,0.000000
1517,4.987609,0.000000
1518,3.206779,0.000000
1519,2.049595,0.000000
1520,1.714375,0.000000
1521,1.123923,-0.000000
1522,0.407024,-0.000000
1523,-1.415502,-0.000000
1524,-1.373359,-0.000000
1525,-0.624350,-0.000000
1526,-0.314725,-0.000000
1527,-0.176628,-0.000000
1528,-0.023791,-0.000000
1529,0.207939,-0.000000
1530,0.034937,-0.000000
1531,-0.285141,-0.000000
1532,-0.765645,-0.000000
1533,0.063316,-0.000000
1534,0.944631,-0.000000
1535,1.442451,-0.000000
1536,1.669670,-0.000000
1537,1.878188,-0.000000
1538,2.140501,-0.000000
1539,1.735789,-0.000000
1540,1.886244,-0.000000
1541,1.695800,-0.000000
1542,1.790852,-0.000000
1543,1.894058,-0.000000
1544,1.956808,-0.000000
1545,1.150460,0.000000
1546,1.495307,0.000000
1547,2.162965,0.000000
1548,2.105943,0.000000
1549,2.645116,0.000000
1550,1.778936,0.000000
1551,3.263216,0.000000
1552,2.062277,0.000000
1553,3.659705,-0.000000
1554,6.330229,0.000000
1555,9.093556,0.000000
1556,9.643348,0.000000
1557,11.188948,-0.000000
1558,12.834414,0.000000
1559,12.712558,0.000000
1560,12.671155,0.000000
1561,12.298473,-0.000000
1562,12.030530,0.000000
1563,10.850080,0.000000
1564,9.910248,0.000000
1565,8.599039,0.000000
1566,7.782408,0.000000
1567,7.741665,0.000000
1568,6.650388,0.000000
1569,4.364445,0.000000
1570,3.666391,0.000000
1571,2.628856,0.000000
1572,2.878858,0.000000
1573,2.857009,-0.000000
1574,2.650399,0.000000
1575,2.142056,0.000000
1576,2.119601,0.000000
1577,2.093241,-0.000000
1578,1.869013,-0.000000
1579,1.279632,-0.000000
1580,1.092298,-0.000000
1581,0.903745,-0.000000
1582,0.935311,-0.000000
1583,1.074556,-0.000000
1584,0.711019,-0.000000
1585,0.722072,-0.000000
1586,0.701159,-0.000000
1587,0.194996,-0.000000
1588,-0.387647,-0.000000
1589,-0.729609,-0.000000
1590,-1.271879,-0.000000
1591,-1.392992,-0.000000
1592,-1.587684,-0.000000
1593,-1.570969,-0.000000
1594,-1.934674,-0.000000
1595,-2.475982,-0.000000
1596,-2.670213,-0.000000
1597,-2.923015,-0.000000
1598,-2.935874,-0.000000
1599,-3.220649,-0.000000
1600,-3.373619,-0.000000
1601,-3.126698,-0.000000
1602,-3.656958,-0.000000
1603,-3.776280,-0.000000
1604,-3.064009,-0.000000
1605,-2.123792,-0.000000
1606,-1.982613,-0.000000
1607,-1.720611,-0.000000
1608,-0.987467,-0.000000
1609,-1.232248,-0.000000
1610,-1.501005,-0.000000
1611,-1.366277,-0.000000
1612,-0.533314,-0.000000
1613,-0.386606,-0.000000
1614,-0.199405,-0.000000
1615,-0.580824,-0.000000
1616,-0.404735,-0.000000
1617,-1.553872,-0.000000
1618,-1.662522,-0.000000
1619,-1.540252,-0.000000
1620,-1.625815,-0.000000
1621,-1.546692,-0.000000
1622,-0.663752,-0.000000
1623,-0.302221,-0.000000
1624,0.110682,-0.000000
1625,-0.358635,-0.000000
1626,-0.829022,-0.000000
1627,-1.160080,-0.000000
1628,-1.234686,-0.000000
1629,-0.683120,-0.000000
1630,-0.715417,-0.000000
1631,-0.800220,-0.000000
1632,-0.345800,-0.000000
1633,-0.223554,-0.000000
1634,-0.127414,-0.000000
1635,-0.806266,-0.000000
1636,-0.671756,-0.000000
1637,-1.109738,-0.000000
1638,-1.839279,-0.000000
1639,-2.222428,-0.000000
1640,-3.029524,-0.000000
1641,-3.329132,-0.000000
1642,-3.780721,-0.000000
1643,-3.016345,-0.000000
1644,-3.007461,-0.000000
1645,-3.017766,-0.000000
1646,-3.560254,-0.000000
1647,-4.109200,-0.000000
1648,-4.291677,-0.000000
1649,-4.620359,-0.000000
1650,-4.251504,-0.000000
1651,-3.776416,-0.000000
1652,-3.782386,-0.000000
1653,-3.452200,-0.000000
1654,-3.578591,-0.000000
1655,-2.916783,-0.000000
1656,-2.478942,-0.000000
1657,-3.040688,-0.000000
1658,-2.154150,-0.000000
1659,-2.535229,-0.000000
1660,-2.882079,-0.000000
1661,-2.391964,-0.000000
1662,-2.469167,-0.000000
1663,-2.090476,-0.000000
1664,-1.676680,-0.000000
1665,-1.708341,-0.000000
1666,-1.333870,-0.000000
1667,-1.451814,-0.000000
1668,-1.191211,-0.000000
1669,-1.661304,-0.000000
1670,-1.842069,-0.000000
1671,-0.935301,-0.000000
1672,-0.492432,-0.000000
1673,-0.618584,-0.000000
1674,-1.165177,-0.000000
1675,-1.457524,-0.000000
1676,-1.411854,-0.000000
1677,-1.081966,-0.000000
1678,-0.790613,-0.000000
1679,-0.747855,-0.000000
1680,-0.359319,-0.000000
1681,-0.452158,-0.000000
1682,-0.652340,-0.000000
1683,-0.795656,-0.000000
1684,-0.710536,-0.000000
1685,-0.783212,-0.000000
1686,-0.961697,-0.000000
1687,-1.020634,-0.000000
1688,-1.407626,-0.000000
1689,-1.152034,-0.000000
1690,-0.682955,-0.000000
1691,-2.037069,-0.000000
1692,-1.916024,-0.000000
1693,-0.380372,-0.000000
1694,0.189792,0.000000
1695,1.094174,0.000000
1696,0.349822,0.000000
1697,-0.552977,0.000000
1698,-1.662776,0.000000
1699,-2.174588,0.000000
1700,-2.354957,0.000000
1701,-2.790902,-0.000000
1702,-3.212957,-0.000000
1703,-2.783266,-0.000000
1704,-1.112255,0.000000
1705,-0.236938,0.000000
1706,0.971764,0.000000
1707,1.328692,0.000000
1708,1.257128,0.000000
1709,1.130140,0.000000
1710,1.742685,0.000000
1711,1.700969,0.000000
1712,1.262693,0.000000
1713,1.424037,0.000000
1714,1.312254,0.000000
1715,0.961208,0.000000
1716,0.803336,0.000000
1717,0.738291,0.000000
1718,0.715652,0.000000
1719,0.762977,0.000000
1720,0.618193,0.000000
1721,0.298240,0.000000
1722,1.041822,0.000000
1723,1.713502,0.000000
1724,1.908772,0.000000
1725,1.535957,0.000000
1726,1.454942,0.000000
1727,1.465933,0.000000
1728,1.442036,0.000000
1729,1.699379,0.000000
1730,1.440313,0.000000
1731,0.912727,0.000000
1732,1.184506,0.000000
1733,1.197953,0.000000
1734,0.680408,0.000000
1735,0.513593,0.000000
1736,0.065316,0.000000
1737,0.234866,0.000000
1738,-0.104155,0.000000
1739,-0.007507,0.000000
1740,0.455641,0.000000
1741,0.709023,0.000000
1742,0.606972,0.000000
1743,0.331317,0.000000
1744,0.266530,0.000000
1745,0.227700,0.000000
1746,0.719414,0.000000
1747,0.740536,0.000000
1748,0.796166,0.000000
1749,0.809159,0.000000
1750,0.673780,0.000000
1751,0.680739,0.000000
1752,0.366418,0.000000
1753,0.109064,0.000000
1754,-0.056847,0.000000
1755,-0.438107,0.000000
1756,-0.794704,0.000000
1757,-0.857069,0.000000
1758,-0.801808,0.000000
1759,-0.396429,0.000000
1760,-0.683943,0.000000
1761,-1.009065,0.000000
1762,-0.480213,0.000000
1763,-0.349570,0.000000
1764,-0.693984,0.000000
1765,-0.786846,0.000000
1766,-0.964658,0.000000
1767,-0.861083,0.000000
1768,-0.851076,0.000000
1769,0.399368,0.000000
1770,0.290503,0.000000
1771,1.205324,0.000000
1772,1.361747,0.000000
1773,1.562340,0.000000
1774,1.068529,0.000000
1775,0.767706,0.000000
1776,0.895310,0.000000
1777,1.015690,0.000000
1778,0.939317,0.000000
1779,0.206321,0.000000
1780,0.670128,0.000000
1781,0.611979,0.000000
1782,0.793179,0.000000
1783,1.634859,0.000000
1784,1.219838,0.000000
1785,2.190899,0.000000
1786,2.610349,0.000000
1787,2.954794,0.000000
1788,3.412652,0.000000
1789,3.853669,0.000000
1790,3.683340,0.000000
1791,3.664204,0.000000
1792,3.872986,0.000000
1793,3.895564,0.000000
1794,4.003546,0.000000
1795,4.176767,0.000000
1796,4.099281,0.000000
1797,4.012536,0.000000
1798,4.337214,0.000000
1799,4.169116,0.000000
1800,4.174234,0.000000
1801,4.660117,0.000000
1802,4.825728,0.000000
1803,5.044247,0.000000
1804,5.010126,0.000000
1805,4.924762,0.000000
1806,5.489200,0.000000
1807,4.993659,0.000000
1808,4.600239,0.000000
1809,4.127989,0.000000
1810,3.728787,0.000000
1811,3.680790,0.000000
1812,3.448815,0.000000
1813,3.806515,0.000000
1814,3.626685,0.000000
1815,3.831163,0.000000
1816,3.348964,0.000000
1817,2.972328,0.000000
1818,3.033859,0.000000
1819,2.730902,0.000000
1820,2.109163,0.000000
1821,1.895463,0.000000
1822,2.084253,0.000000
1823,1.905875,0.000000
1824,1.975893,0.000000
1825,1.110432,0.000000
1826,-0.152492,-0.000000
1827,0.091558,-0.000000
1828,-0.989337,-0.000000
1829,1.269823,-0.000000
1830,1.606544,-0.000000
1831,1.803410,-0.000000
1832,1.799419,-0.000000
1833,1.577350,-0.000000
1834,1.813790,-0.000000
1835,0.860749,-0.000000
1836,0.617719,-0.000000
1837,-0.757252,-0.000000
1838,-0.620330,-0.000000
1839,-0.260479,-0.000000
1840,0.354303,-0.000000
1841,0.574548,-0.000000
1842,0.927830,-0.000000
1843,1.357819,-0.000000
1844,1.501603,-0.000000
1845,1.838013,-0.000000
1846,2.441748,-0.000000
1847,2.390127,-0.000000
1848,2.379132,-0.000000
1849,2.948743,-0.000000
1850,3.648703,-0.000000
1851,3.734156,-0.000000
1852,4.546656,-0.000000
1853,4.466951,-0.000000
1854,4.200047,-0.000000
1855,3.752921,-0.000000
1856,3.133314,-0.000000
1857,2.567127,-0.000000
1858,2.020558,-0.000000
1859,1.744620,-0.000000
1860,1.260396,-0.000000
1861,0.654469,-0.000000
1862,0.863309,-0.000000
1863,0.608761,-0.000000
1864,0.761001,-0.000000
1865,0.509673,-0.000000
1866,-0.049139,-0.000000
1867,-0.192884,-0.000000
1868,-0.685723,-0.000000
1869,-1.154222,-0.000000
1870,-1.322734,-0.000000
1871,-1.304104,-0.000000
1872,-1.351189,-0.000000
1873,-1.096406,-0.000000
1874,-0.913980,-0.000000
1875,-1.345640,-0.000000
1876,-0.768988,-0.000000
1877,-0.628332,-0.000000
1878,-0.578971,-0.000000
1879,-0.625528,-0.000000
1880,-0.410134,-0.000000
1881,-0.962460,-0.000000
1882,-0.949048,-0.000000
1883,-0.889591,-0.000000
1884,-1.173466,-0.000000
1885,-0.681910,-0.000000
1886,-1.210634,-0.000000
1887,-0.918927,-0.000000
1888,-0.817017,-0.000000
1889,-0.739480,-0.000000
1890,-0.569184,-0.000000
1891,-0.550917,-0.000000
1892,-0.779688,-0.000000
1893,-1.120964,-0.000000
1894,-1.235877,-0.000000
1895,-1.188673,-0.000000
1896,-0.879353,-0.000000
1897,-0.724200,-0.000000
1898,-0.858095,-0.000000
1899,-0.601045,-0.000000
1900,-0.797784,-0.000000
1901,-0.598443,-0.000000
1902,-0.071569,-0.000000
1903,-0.350505,-0.000000
1904,0.135641,-0.000000
1905,0.468240,-0.000000
1906,0.446666,-0.000000
1907,0.390142,-0.000000
1908,0.490063,-0.000000
1909,1.588674,-0.000000
1910,1.525378,-0.000000
1911,0.583560,-0.000000
1912,0.434182,-0.000000
1913,-0.324138,-0.000000
1914,-1.063744,-0.000000
1915,-1.160819,-0.000000
1916,-1.171909,-0.000000
1917,-1.180867,-0.000000
1918,-1.240924,-0.000000
1919,-0.596261,-0.000000
1920,0.063542,-0.000000
1921,-0.013768,-0.000000
1922,-0.035268,-0.000000
1923,0.537075,-0.000000
1924,0.725185,-0.000000
1925,0.602813,-0.000000
1926,0.371902,-0.000000
1927,0.489696,-0.000000
1928,0.769371,-0.000000
1929,0.275928,-0.000000
1930,0.214831,-0.000000
1931,0.104524,-0.000000
1932,0.392770,-0.000000
1933,0.171007,-0.000000
1934,-0.438807,-0.000000
1935,-0.368035,-0.000000
1936,-0.426398,-0.000000
1937,-0.410761,-0.000000
1938,-0.097181,-0.000000
1939,-0.238258,-0.000000
1940,-0.471127,-0.000000
1941,-0.373619,-0.000000
1942,-0.079989,-0.000000
1943,-0.376559,-0.000000
1944,-0.610704,-0.000000
1945,-0.600962,-0.000000
1946,-0.622331,-0.000000
1947,-0.403515,-0.000000
1948,0.132873,-0.000000
1949,0.715503,-0.000000
1950,0.565180,-0.000000
1951,0.878561,-0.000000
1952,0.286699,-0.000000
1953,0.283608,0.000000
1954,0.973513,0.000000
1955,0.885076,0.000000
1956,0.712970,0.000000
1957,0.902357,0.000000
1958,0.755765,0.000000
1959,0.819196,0.000000
1960,1.145229,0.000000
1961,1.113102,0.000000
1962,0.509382,0.000000
1963,0.824982,0.000000
1964,1.047797,0.000000
1965,0.654929,0.000000
1966,0.847907,0.000000
1967,0.780776,0.000000
1968,0.763172,0.000000
1969,0.818909,0.000000
1970,1.156246,0.000000
